ID,Name,CityName,OblName,Center,PostCode,NalSumLimit
"2,444","Нижний Саянтуй, Бурятия респ.",Нижний Саянтуй,Бурятия респ.,,671120,1.00
"2,445","Нижняя Иволга, Бурятия респ.",Нижняя Иволга,Бурятия респ.,,671050,1.00
"2,446","Новокижингинск, Бурятия респ.",Новокижингинск,Бурятия респ.,,671454,1.00
"2,447","Онохой, Бурятия респ.",Онохой,Бурятия респ.,,671300,1.00
"2,448","Саган-Нур, Бурятия респ.",Саган-Нур,Бурятия респ.,,671353,1.00
543,"Северобайкальск, Бурятия респ.",Северобайкальск,Бурятия респ.,,671700,1.00
"2,360","Селенгинск, Бурятия респ.",Селенгинск,Бурятия респ.,,671247,1.00
"2,449","Сосновый Бор, Бурятия респ.",Сосновый Бор,Бурятия респ.,,670040,1.00
"2,450","Сотниково, Бурятия респ.",Сотниково,Бурятия респ.,,670516,1.00
"2,451","Сужа, Бурятия респ.",Сужа,Бурятия респ.,,,1.00
"2,452","Таксимо, Бурятия респ.",Таксимо,Бурятия респ.,,671560,1.00
"2,453","Таловка, Бурятия респ.",Таловка,Бурятия респ.,,671253,1.00
"2,454","Тулунжа, Бурятия респ.",Тулунжа,Бурятия респ.,,671000,1.00
"2,455","Турунтаево, Бурятия респ.",Турунтаево,Бурятия респ.,,671260,1.00
230,Улан-Удэ,Улан-Удэ,Бурятия респ.,*,670000,без ограничений
"1,196","Александров, Владимирская обл.",Александров,Владимирская обл.,,601657,1.00
94,"Владимир, Владимирская обл.",Владимир,Владимирская обл.,*,600000,35000.00
"1,197","Вязники, Владимирская обл.",Вязники,Владимирская обл.,,601440,1.00
"2,486","Гороховец, Владимирская обл.",Гороховец,Владимирская обл.,,601480,1.00
460,"Гусь-Хрустальный, Владимирская обл.",Гусь-Хрустальный,Владимирская обл.,,601500,1.00
312,"Измайлово, Владимирская обл.",Измайлово,Владимирская обл.,,601625,1.00
"13,000","Киржач, Владимирская обл.",Киржач,Владимирская обл.,,601010,1.00
294,"Ковров, Владимирская обл.",Ковров,Владимирская обл.,,601900,1.00
492,"Кольчугино, Владимирская обл.",Кольчугино,Владимирская обл.,,601780,1.00
"2,479","Лакинск, Владимирская обл.",Лакинск,Владимирская обл.,,601240,1.00
"2,487","Мстера, Владимирская обл.",Мстера,Владимирская обл.,,601408,1.00
"1,759","Муром, Владимирская обл.",Муром,Владимирская обл.,,602250,без ограничений
"2,484","Петушки, Владимирская обл.",Петушки,Владимирская обл.,,601144,1.00
940,"Покров, Владимирская обл.",Покров,Владимирская обл.,,601120,1.00
"2,480","Радужный, Владимирская обл.",Радужный,Владимирская обл.,,600910,1.00
"2,481","Собинка, Владимирская обл.",Собинка,Владимирская обл.,,601200,1.00
"13,291","Струнино, Владимирская обл.",Струнино,Владимирская обл.,,601670,1.00
"2,396","Судогда, Владимирская обл.",Судогда,Владимирская обл.,,601350,1.00
42,"Суздаль, Владимирская обл.",Суздаль,Владимирская обл.,,601293,1.00
"2,482","Улыбышево, Владимирская обл.",Улыбышево,Владимирская обл.,,601380,1.00
"2,485","Юрьев-Польский, Владимирская обл.",Юрьев-Польский,Владимирская обл.,,601800,1.00
"2,483","Юрьевец, Владимирская обл.",Юрьевец,Владимирская обл.,,600901,1.00
"1,228","Аксай, Волгоградская обл.",Аксай,Волгоградская обл.,,404311,1.00
"13,173","Аэропорт, Волгоградская обл.",Аэропорт,Волгоградская обл.,,,1.00
"13,177","Верхнезареченский, Волгоградская обл.",Верхнезареченский,Волгоградская обл.,,,1.00
"13,179","Водстрой, Волгоградская обл.",Водстрой,Волгоградская обл.,,,1.00
